NO,TYPE,DRAWING,DISPFLG,#500,#501,#600,#601,#1,#602,,,,,,
31678,GEFKBG1.5-20,,1,,,,,,,,,,,,
31679,GEFKBG1.5-24,,1,,,,,,,,,,,,
31680,GEFKBG1.5-25,,1,,,,,,,,,,,,
31681,GEFKBG1.5-26,,1,,,,,,,,,,,,
31682,GEFKBG1.5-28,,1,,,,,,,,,,,,
31683,GEFKBG1.5-30,,1,,,,,,,,,,,,
31684,GEFKBG1.5-35,,1,,,,,,,,,,,,
31685,GEFKBG1.5-36,,1,,,,,,,,,,,,
31686,GEFKBG1.5-40,,1,,,,,,,,,,,,
31687,GEFKBG1.5-48,,1,,,,,,,,,,,,
31688,GEFKBG1.5-50,,1,,,,,,,,,,,,
31689,GEFKBG1.5-60,,1,,,,,,,,,,,,
31690,GEFKBG1.5-70,,1,,,,,,,,,,,,
31691,GEFKBG1.5-80,,1,,,,,,,,,,,,
31692,GEFKBG2.0-15,,1,,,,,,,,,,,,
31693,GEFKBG2.0-16,,1,,,,,,,,,,,,
31694,GEFKBG2.0-18,,1,,,,,,,,,,,,
31695,GEFKBG2.0-20,,1,,,,,,,,,,,,
31696,GEFKBG2.0-24,,1,,,,,,,,,,,,
31697,GEFKBG2.0-25,,1,,,,,,,,,,,,
31698,GEFKBG2.0-26,,1,,,,,,,,,,,,
31699,GEFKBG2.0-30,,1,,,,,,,,,,,,
31700,GEFKBG2.0-32,,1,,,,,,,,,,,,
31701,GEFKBG2.0-36,,1,,,,,,,,,,,,
31702,GEFKBG2.0-40,,1,,,,,,,,,,,,
31703,GEFKBG2.0-48,,1,,,,,,,,,,,,
31704,GEFKBG2.0-50,,1,,,,,,,,,,,,
31705,GEFKBG2.0-52,,1,,,,,,,,,,,,
31706,GEFKBG2.0-60,,1,,,,,,,,,,,,
31707,GEFKBG2.5-18,,1,,,,,,,,,,,,
31708,GEFKBG2.5-20,,1,,,,,,,,,,,,
31709,GEFKBG2.5-25,,1,,,,,,,,,,,,
31710,GEFKBG2.5-28,,1,,,,,,,,,,,,
31711,GEFKBG2.5-36,,1,,,,,,,,,,,,
31712,GEFKBG2.5-40,,1,,,,,,,,,,,,
31713,GEFKBG2.5-50,,1,,,,,,,,,,,,
31714,GEFKBG3.0-12,,1,,,,,,,,,,,,
31715,GEFKBG3.0-15,,1,,,,,,,,,,,,
31716,GEFKBG3.0-18,,1,,,,,,,,,,,,
31717,GEFKBG3.0-20,,1,,,,,,,,,,,,
31718,GEFKBG3.0-30,,1,,,,,,,,,,,,
31719,GEFKBG3.0-36,,1,,,,,,,,,,,,
31720,GEFKBG3.0-40,,1,,,,,,,,,,,,
31721,GEFKBS0.5-20,,1,,,,,,,,,,,,
31722,GEFKBS0.5-24,,1,,,,,,,,,,,,
31723,GEFKBS0.5-25,,1,,,,,,,,,,,,
31724,GEFKBS0.5-26,,1,,,,,,,,,,,,
31725,GEFKBS0.5-30,,1,,,,,,,,,,,,
31726,GEFKBS0.5-32,,1,,,,,,,,,,,,
31727,GEFKBS0.5-36,,1,,,,,,,,,,,,
31728,GEFKBS0.5-40,,1,,,,,,,,,,,,
31729,GEFKBS0.5-48,,1,,,,,,,,,,,,
31730,GEFKBS0.5-50,,1,,,,,,,,,,,,
31731,GEFKBS0.5-60,,1,,,,,,,,,,,,
31732,GEFKBS0.5-70,,1,,,,,,,,,,,,
31733,GEFKBS0.5-80,,1,,,,,,,,,,,,
31734,GEFKBS0.5-100,,1,,,,,,,,,,,,
31735,GEFKBS0.8-15,,1,,,,,,,,,,,,
31736,GEFKBS0.8-16,,1,,,,,,,,,,,,
31737,GEFKBS0.8-18,,1,,,,,,,,,,,,
31738,GEFKBS0.8-20,,1,,,,,,,,,,,,
31739,GEFKBS0.8-24,,1,,,,,,,,,,,,
31740,GEFKBS0.8-25,,1,,,,,,,,,,,,
31741,GEFKBS0.8-28,,1,,,,,,,,,,,,
31742,GEFKBS0.8-30,,1,,,,,,,,,,,,
31743,GEFKBS0.8-32,,1,,,,,,,,,,,,
31744,GEFKBS0.8-36,,1,,,,,,,,,,,,
31745,GEFKBS0.8-40,,1,,,,,,,,,,,,
31746,GEFKBS0.8-45,,1,,,,,,,,,,,,
31747,GEFKBS0.8-48,,1,,,,,,,,,,,,
31748,GEFKBS0.8-50,,1,,,,,,,,,,,,
31749,GEFKBS1.0-20,,1,,,,,,,,,,,,
31750,GEFKBS1.0-21,,1,,,,,,,,,,,,
31751,GEFKBS1.0-22,,1,,,,,,,,,,,,
31752,GEFKBS1.0-23,,1,,,,,,,,,,,,
31753,GEFKBS1.0-24,,1,,,,,,,,,,,,
31754,GEFKBS1.0-25,,1,,,,,,,,,,,,
31755,GEFKBS1.0-26,,1,,,,,,,,,,,,
31756,GEFKBS1.0-28,,1,,,,,,,,,,,,
31757,GEFKBS1.0-30,,1,,,,,,,,,,,,
31758,GEFKBS1.0-32,,1,,,,,,,,,,,,
31759,GEFKBS1.0-35,,1,,,,,,,,,,,,
31760,GEFKBS1.0-36,,1,,,,,,,,,,,,
31761,GEFKBS1.0-40,,1,,,,,,,,,,,,
31762,GEFKBS1.0-48,,1,,,,,,,,,,,,
31763,GEFKBS1.0-50,,1,,,,,,,,,,,,
31764,GEFKBS1.0-60,,1,,,,,,,,,,,,
31765,GEFKBS1.0-70,,1,,,,,,,,,,,,
31766,GEFKBS1.0-80,,1,,,,,,,,,,,,
31767,GEFKBS1.0-100,,1,,,,,,,,,,,,
31768,GEFKBS1.0-120,,1,,,,,,,,,,,,
31769,GEFKBS1.5-16,,1,,,,,,,,,,,,
31770,GEFKBS1.5-18,,1,,,,,,,,,,,,
31771,GEFKBS1.5-20,,1,,,,,,,,,,,,
31772,GEFKBS1.5-24,,1,,,,,,,,,,,,
31773,GEFKBS1.5-25,,1,,,,,,,,,,,,
31774,GEFKBS1.5-26,,1,,,,,,,,,,,,
31775,GEFKBS1.5-28,,1,,,,,,,,,,,,
31776,GEFKBS1.5-30,,1,,,,,,,,,,,,
31777,GEFKBS1.5-35,,1,,,,,,,,,,,,
31778,GEFKBS1.5-36,,1,,,,,,,,,,,,
31779,GEFKBS1.5-40,,1,,,,,,,,,,,,
31780,GEFKBS1.5-48,,1,,,,,,,,,,,,
31781,GEFKBS1.5-50,,1,,,,,,,,,,,,
31782,GEFKBS1.5-60,,1,,,,,,,,,,,,
31783,GEFKBS1.5-70,,1,,,,,,,,,,,,
31784,GEFKBS1.5-80,,1,,,,,,,,,,,,
31785,GEFKBS2.0-15,,1,,,,,,,,,,,,
31786,GEFKBS2.0-16,,1,,,,,,,,,,,,
31787,GEFKBS2.0-18,,1,,,,,,,,,,,,
31788,GEFKBS2.0-20,,1,,,,,,,,,,,,
31789,GEFKBS2.0-24,,1,,,,,,,,,,,,
31790,GEFKBS2.0-25,,1,,,,,,,,,,,,
31791,GEFKBS2.0-26,,1,,,,,,,,,,,,
31792,GEFKBS2.0-30,,1,,,,,,,,,,,,
31793,GEFKBS2.0-32,,1,,,,,,,,,,,,
31794,GEFKBS2.0-36,,1,,,,,,,,,,,,
31795,GEFKBS2.0-40,,1,,,,,,,,,,,,
31796,GEFKBS2.0-48,,1,,,,,,,,,,,,
31797,GEFKBS2.0-50,,1,,,,,,,,,,,,
31798,GEFKBS2.0-52,,1,,,,,,,,,,,,
31799,GEFKBS2.0-60,,1,,,,,,,,,,,,
31800,GEFKBS2.5-18,,1,,,,,,,,,,,,
31801,GEFKBS2.5-20,,1,,,,,,,,,,,,
31802,GEFKBS2.5-25,,1,,,,,,,,,,,,
31803,GEFKBS2.5-28,,1,,,,,,,,,,,,
31804,GEFKBS2.5-36,,1,,,,,,,,,,,,
31805,GEFKBS2.5-40,,1,,,,,,,,,,,,
31806,GEFKBS2.5-50,,1,,,,,,,,,,,,
31807,GEFKBS3.0-12,,1,,,,,,,,,,,,
31808,GEFKBS3.0-15,,1,,,,,,,,,,,,
31809,GEFKBS3.0-18,,1,,,,,,,,,,,,
31810,GEFKBS3.0-20,,1,,,,,,,,,,,,
31811,GEFKBS3.0-30,,1,,,,,,,,,,,,
31812,GEFKBS3.0-36,,1,,,,,,,,,,,,
31813,GEFKBS3.0-40,,1,,,,,,,,,,,,
31814,GEAHBH1.0-18-8-A,,1,,,,,,,,,,,,
31815,GEAHBH1.0-20-8-A,,1,,,,,,,,,,,,
31816,GEAHBH1.0-22-8-A,,1,,,,,,,,,,,,
31817,GEAHBH1.0-24-8-A,,1,,,,,,,,,,,,
31818,GEAHBH1.0-25-8-A,,1,,,,,,,,,,,,
31819,GEAHBH1.0-26-8-A,,1,,,,,,,,,,,,
31820,GEAHBH1.0-28-8-A,,1,,,,,,,,,,,,
31821,GEAHBH1.0-30-8-A,,1,,,,,,,,,,,,
31822,GEAHBH1.0-32-8-A,,1,,,,,,,,,,,,
31823,GEAHBH1.0-35-8-A,,1,,,,,,,,,,,,
31824,GEAHBH1.0-36-8-A,,1,,,,,,,,,,,,
31825,GEAHBH1.0-40-8-A,,1,,,,,,,,,,,,
31826,GEAHBH1.0-45-8-A,,1,,,,,,,,,,,,
31827,GEAHBH1.0-48-8-A,,1,,,,,,,,,,,,
31828,GEAHBH1.0-50-8-A,,1,,,,,,,,,,,,
31829,GEAHBH1.0-60-8-A,,1,,,,,,,,,,,,
31830,GEAHBH1.0-70-8-A,,1,,,,,,,,,,,,
31831,GEAHBH1.0-80-8-A,,1,,,,,,,,,,,,
31832,GEAHBH1.0-100-8-A,,1,,,,,,,,,,,,
31833,GEAHBH1.5-15-15-A,,1,,,,,,,,,,,,
31834,GEAHBH1.5-16-15-A,,1,,,,,,,,,,,,
31835,GEAHBH1.5-18-15-A,,1,,,,,,,,,,,,
31836,GEAHBH1.5-20-15-A,,1,,,,,,,,,,,,
31837,GEAHBH1.5-24-15-A,,1,,,,,,,,,,,,
31838,GEAHBH1.5-25-15-A,,1,,,,,,,,,,,,
31839,GEAHBH1.5-26-15-A,,1,,,,,,,,,,,,
31840,GEAHBH1.5-28-15-A,,1,,,,,,,,,,,,
31841,GEAHBH1.5-30-15-A,,1,,,,,,,,,,,,
31842,GEAHBH1.5-32-15-A,,1,,,,,,,,,,,,
31843,GEAHBH1.5-35-15-A,,1,,,,,,,,,,,,
31844,GEAHBH1.5-36-15-A,,1,,,,,,,,,,,,
31845,GEAHBH1.5-40-15-A,,1,,,,,,,,,,,,
31846,GEAHBH1.5-45-15-A,,1,,,,,,,,,,,,
31847,GEAHBH1.5-48-15-A,,1,,,,,,,,,,,,
31848,GEAHBH1.5-50-15-A,,1,,,,,,,,,,,,
31849,GEAHBH1.5-60-15-A,,1,,,,,,,,,,,,
31850,GEAHBH1.5-70-15-A,,1,,,,,,,,,,,,
31851,GEAHBH2.0-15-20-A,,1,,,,,,,,,,,,
31852,GEAHBH2.0-16-20-A,,1,,,,,,,,,,,,
31853,GEAHBH2.0-18-20-A,,1,,,,,,,,,,,,
31854,GEAHBH2.0-20-20-A,,1,,,,,,,,,,,,
31855,GEAHBH2.0-22-20-A,,1,,,,,,,,,,,,
31856,GEAHBH2.0-24-20-A,,1,,,,,,,,,,,,
31857,GEAHBH2.0-25-20-A,,1,,,,,,,,,,,,
31858,GEAHBH2.0-28-20-A,,1,,,,,,,,,,,,
31859,GEAHBH2.0-30-20-A,,1,,,,,,,,,,,,
31860,GEAHBH2.0-32-20-A,,1,,,,,,,,,,,,
31861,GEAHBH2.0-36-20-A,,1,,,,,,,,,,,,
31862,GEAHBH2.0-40-20-A,,1,,,,,,,,,,,,
31863,GEAHBH2.0-45-20-A,,1,,,,,,,,,,,,
31864,GEAHBH2.0-48-20-A,,1,,,,,,,,,,,,
31865,GEAHBH2.0-50-20-A,,1,,,,,,,,,,,,
31866,GEAHBH2.0-60-20-A,,1,,,,,,,,,,,,
31867,GEAHBH2.5-16-25-A,,1,,,,,,,,,,,,
31868,GEAHBH2.5-20-25-A,,1,,,,,,,,,,,,
31869,GEAHBH2.5-24-25-A,,1,,,,,,,,,,,,
31870,GEAHBH2.5-25-25-A,,1,,,,,,,,,,,,
31871,GEAHBH2.5-28-25-A,,1,,,,,,,,,,,,
31872,GEAHBH2.5-30-25-A,,1,,,,,,,,,,,,
31873,GEAHBH2.5-36-25-A,,1,,,,,,,,,,,,
31874,GEAHBH2.5-40-25-A,,1,,,,,,,,,,,,
31875,GEAHBH2.5-45-25-A,,1,,,,,,,,,,,,
31876,GEAHBH2.5-48-25-A,,1,,,,,,,,,,,,
31877,GEAHBH2.5-50-25-A,,1,,,,,,,,,,,,
31878,GEAHBH3.0-16-30-A,,1,,,,,,,,,,,,
31879,GEAHBH3.0-20-30-A,,1,,,,,,,,,,,,
31880,GEAHBH3.0-24-30-A,,1,,,,,,,,,,,,
31881,GEAHBH3.0-25-30-A,,1,,,,,,,,,,,,
31882,GEAHBH3.0-30-30-A,,1,,,,,,,,,,,,
31883,GEAHBH3.0-32-30-A,,1,,,,,,,,,,,,
31884,GEAHBH3.0-36-30-A,,1,,,,,,,,,,,,
31885,GEAHBH3.0-40-30-A,,1,,,,,,,,,,,,
31886,GEAHBH1.0-18-8-B,,1,,,,,,,,,,,,
31887,GEAHBH1.0-20-8-B,,1,,,,,,,,,,,,
31888,GEAHBH1.0-22-8-B,,1,,,,,,,,,,,,
31889,GEAHBH1.0-24-8-B,,1,,,,,,,,,,,,
31890,GEAHBH1.0-25-8-B,,1,,,,,,,,,,,,
31891,GEAHBH1.0-26-8-B,,1,,,,,,,,,,,,
31892,GEAHBH1.0-28-8-B,,1,,,,,,,,,,,,
31893,GEAHBH1.0-30-8-B,,1,,,,,,,,,,,,
31894,GEAHBH1.0-32-8-B,,1,,,,,,,,,,,,
31895,GEAHBH1.0-35-8-B,,1,,,,,,,,,,,,
31896,GEAHBH1.0-36-8-B,,1,,,,,,,,,,,,
31897,GEAHBH1.0-40-8-B,,1,,,,,,,,,,,,
31898,GEAHBH1.0-45-8-B,,1,,,,,,,,,,,,
31899,GEAHBH1.0-48-8-B,,1,,,,,,,,,,,,
31900,GEAHBH1.0-50-8-B,,1,,,,,,,,,,,,
31901,GEAHBH1.0-60-8-B,,1,,,,,,,,,,,,
31902,GEAHBH1.0-70-8-B,,1,,,,,,,,,,,,
31903,GEAHBH1.0-80-8-B,,1,,,,,,,,,,,,
31904,GEAHBH1.0-100-8-B,,1,,,,,,,,,,,,
31905,GEAHBH1.5-15-15-B,,1,,,,,,,,,,,,
31906,GEAHBH1.5-16-15-B,,1,,,,,,,,,,,,
31907,GEAHBH1.5-18-15-B,,1,,,,,,,,,,,,
31908,GEAHBH1.5-20-15-B,,1,,,,,,,,,,,,
31909,GEAHBH1.5-24-15-B,,1,,,,,,,,,,,,
31910,GEAHBH1.5-25-15-B,,1,,,,,,,,,,,,
31911,GEAHBH1.5-26-15-B,,1,,,,,,,,,,,,
31912,GEAHBH1.5-28-15-B,,1,,,,,,,,,,,,
31913,GEAHBH1.5-30-15-B,,1,,,,,,,,,,,,
31914,GEAHBH1.5-32-15-B,,1,,,,,,,,,,,,
31915,GEAHBH1.5-35-15-B,,1,,,,,,,,,,,,
31916,GEAHBH1.5-36-15-B,,1,,,,,,,,,,,,
31917,GEAHBH1.5-40-15-B,,1,,,,,,,,,,,,
31918,GEAHBH1.5-45-15-B,,1,,,,,,,,,,,,
31919,GEAHBH1.5-48-15-B,,1,,,,,,,,,,,,
31920,GEAHBH1.5-50-15-B,,1,,,,,,,,,,,,
31921,GEAHBH1.5-60-15-B,,1,,,,,,,,,,,,
31922,GEAHBH1.5-70-15-B,,1,,,,,,,,,,,,
31923,GEAHBH2.0-15-20-B,,1,,,,,,,,,,,,
31924,GEAHBH2.0-16-20-B,,1,,,,,,,,,,,,
31925,GEAHBH2.0-18-20-B,,1,,,,,,,,,,,,
31926,GEAHBH2.0-20-20-B,,1,,,,,,,,,,,,
31927,GEAHBH2.0-22-20-B,,1,,,,,,,,,,,,
31928,GEAHBH2.0-24-20-B,,1,,,,,,,,,,,,
31929,GEAHBH2.0-25-20-B,,1,,,,,,,,,,,,
31930,GEAHBH2.0-28-20-B,,1,,,,,,,,,,,,
31931,GEAHBH2.0-30-20-B,,1,,,,,,,,,,,,
31932,GEAHBH2.0-32-20-B,,1,,,,,,,,,,,,
31933,GEAHBH2.0-36-20-B,,1,,,,,,,,,,,,
31934,GEAHBH2.0-40-20-B,,1,,,,,,,,,,,,
31935,GEAHBH2.0-45-20-B,,1,,,,,,,,,,,,
31936,GEAHBH2.0-48-20-B,,1,,,,,,,,,,,,
31937,GEAHBH2.0-50-20-B,,1,,,,,,,,,,,,
31938,GEAHBH2.0-60-20-B,,1,,,,,,,,,,,,
31939,GEAHBH2.5-16-25-B,,1,,,,,,,,,,,,
31940,GEAHBH2.5-20-25-B,,1,,,,,,,,,,,,
31941,GEAHBH2.5-24-25-B,,1,,,,,,,,,,,,
31942,GEAHBH2.5-25-25-B,,1,,,,,,,,,,,,
31943,GEAHBH2.5-28-25-B,,1,,,,,,,,,,,,
31944,GEAHBH2.5-30-25-B,,1,,,,,,,,,,,,
31945,GEAHBH2.5-36-25-B,,1,,,,,,,,,,,,
31946,GEAHBH2.5-40-25-B,,1,,,,,,,,,,,,
31947,GEAHBH2.5-45-25-B,,1,,,,,,,,,,,,
31948,GEAHBH2.5-48-25-B,,1,,,,,,,,,,,,
31949,GEAHBH2.5-50-25-B,,1,,,,,,,,,,,,
31950,GEAHBH3.0-16-30-B,,1,,,,,,,,,,,,
31951,GEAHBH3.0-20-30-B,,1,,,,,,,,,,,,
31952,GEAHBH3.0-24-30-B,,1,,,,,,,,,,,,
31953,GEAHBH3.0-25-30-B,,1,,,,,,,,,,,,
31954,GEAHBH3.0-30-30-B,,1,,,,,,,,,,,,
31955,GEAHBH3.0-32-30-B,,1,,,,,,,,,,,,
31956,GEAHBH3.0-36-30-B,,1,,,,,,,,,,,,
31957,GEAHBH3.0-40-30-B,,1,,,,,,,,,,,,
31958,GEABH1.0-18-8-B,,1,,,,,,,,,,,,
31959,GEABH1.0-20-8-B,,1,,,,,,,,,,,,
31960,GEABH1.0-22-8-B,,1,,,,,,,,,,,,
31961,GEABH1.0-24-8-B,,1,,,,,,,,,,,,
31962,GEABH1.0-25-8-B,,1,,,,,,,,,,,,
31963,GEABH1.0-26-8-B,,1,,,,,,,,,,,,
31964,GEABH1.0-28-8-B,,1,,,,,,,,,,,,
31965,GEABH1.0-30-8-B,,1,,,,,,,,,,,,
31966,GEABH1.0-32-8-B,,1,,,,,,,,,,,,
31967,GEABH1.0-35-8-B,,1,,,,,,,,,,,,
31968,GEABH1.0-36-8-B,,1,,,,,,,,,,,,
31969,GEABH1.0-40-8-B,,1,,,,,,,,,,,,
31970,GEABH1.0-45-8-B,,1,,,,,,,,,,,,
31971,GEABH1.0-48-8-B,,1,,,,,,,,,,,,
31972,GEABH1.0-50-8-B,,1,,,,,,,,,,,,
31973,GEABH1.0-60-8-B,,1,,,,,,,,,,,,
31974,GEABH1.0-70-8-B,,1,,,,,,,,,,,,
31975,GEABH1.0-80-8-B,,1,,,,,,,,,,,,
31976,GEABH1.0-100-8-B,,1,,,,,,,,,,,,
31977,GEABH1.5-15-15-B,,1,,,,,,,,,,,,
31978,GEABH1.5-16-15-B,,1,,,,,,,,,,,,
31979,GEABH1.5-18-15-B,,1,,,,,,,,,,,,
31980,GEABH1.5-20-15-B,,1,,,,,,,,,,,,
31981,GEABH1.5-24-15-B,,1,,,,,,,,,,,,
31982,GEABH1.5-25-15-B,,1,,,,,,,,,,,,
31983,GEABH1.5-26-15-B,,1,,,,,,,,,,,,
31984,GEABH1.5-28-15-B,,1,,,,,,,,,,,,
31985,GEABH1.5-30-15-B,,1,,,,,,,,,,,,
31986,GEABH1.5-32-15-B,,1,,,,,,,,,,,,
31987,GEABH1.5-35-15-B,,1,,,,,,,,,,,,
31988,GEABH1.5-36-15-B,,1,,,,,,,,,,,,
31989,GEABH1.5-40-15-B,,1,,,,,,,,,,,,
31990,GEABH1.5-45-15-B,,1,,,,,,,,,,,,
31991,GEABH1.5-48-15-B,,1,,,,,,,,,,,,
31992,GEABH1.5-50-15-B,,1,,,,,,,,,,,,
31993,GEABH1.5-60-15-B,,1,,,,,,,,,,,,
31994,GEABH1.5-70-15-B,,1,,,,,,,,,,,,
31995,GEABH2.0-15-20-B,,1,,,,,,,,,,,,
31996,GEABH2.0-16-20-B,,1,,,,,,,,,,,,
31997,GEABH2.0-18-20-B,,1,,,,,,,,,,,,
31998,GEABH2.0-20-20-B,,1,,,,,,,,,,,,
31999,GEABH2.0-22-20-B,,1,,,,,,,,,,,,
32000,GEABH2.0-24-20-B,,1,,,,,,,,,,,,
32001,GEABH2.0-25-20-B,,1,,,,,,,,,,,,
32002,GEABH2.0-28-20-B,,1,,,,,,,,,,,,
32003,GEABH2.0-30-20-B,,1,,,,,,,,,,,,
32004,GEABH2.0-32-20-B,,1,,,,,,,,,,,,
32005,GEABH2.0-36-20-B,,1,,,,,,,,,,,,
32006,GEABH2.0-40-20-B,,1,,,,,,,,,,,,
32007,GEABH2.0-45-20-B,,1,,,,,,,,,,,,
32008,GEABH2.0-48-20-B,,1,,,,,,,,,,,,
32009,GEABH2.0-50-20-B,,1,,,,,,,,,,,,
32010,GEABH2.0-60-20-B,,1,,,,,,,,,,,,
32011,GEABH2.5-16-25-B,,1,,,,,,,,,,,,
32012,GEABH2.5-20-25-B,,1,,,,,,,,,,,,
32013,GEABH2.5-24-25-B,,1,,,,,,,,,,,,
32014,GEABH2.5-25-25-B,,1,,,,,,,,,,,,
32015,GEABH2.5-28-25-B,,1,,,,,,,,,,,,
32016,GEABH2.5-30-25-B,,1,,,,,,,,,,,,
32017,GEABH2.5-36-25-B,,1,,,,,,,,,,,,
32018,GEABH2.5-40-25-B,,1,,,,,,,,,,,,
32019,GEABH2.5-45-25-B,,1,,,,,,,,,,,,
32020,GEABH2.5-48-25-B,,1,,,,,,,,,,,,
32021,GEABH2.5-50-25-B,,1,,,,,,,,,,,,
32022,GEABH3.0-16-30-B,,1,,,,,,,,,,,,
32023,GEABH3.0-20-30-B,,1,,,,,,,,,,,,
32024,GEABH3.0-24-30-B,,1,,,,,,,,,,,,
32025,GEABH3.0-25-30-B,,1,,,,,,,,,,,,
32026,GEABH3.0-30-30-B,,1,,,,,,,,,,,,
32027,GEABH3.0-32-30-B,,1,,,,,,,,,,,,
32028,GEABH3.0-36-30-B,,1,,,,,,,,,,,,
32029,GEABH3.0-40-30-B,,1,,,,,,,,,,,,
32030,GEAKBH1.0-18-8-A,,1,,,,,,,,,,,,
32031,GEAKBH1.0-20-8-A,,1,,,,,,,,,,,,
32032,GEAKBH1.0-22-8-A,,1,,,,,,,,,,,,
32033,GEAKBH1.0-24-8-A,,1,,,,,,,,,,,,
32034,GEAKBH1.0-25-8-A,,1,,,,,,,,,,,,
32035,GEAKBH1.0-26-8-A,,1,,,,,,,,,,,,
32036,GEAKBH1.0-28-8-A,,1,,,,,,,,,,,,
32037,GEAKBH1.0-30-8-A,,1,,,,,,,,,,,,
32038,GEAKBH1.0-32-8-A,,1,,,,,,,,,,,,
32039,GEAKBH1.0-35-8-A,,1,,,,,,,,,,,,
32040,GEAKBH1.0-36-8-A,,1,,,,,,,,,,,,
32041,GEAKBH1.0-40-8-A,,1,,,,,,,,,,,,
32042,GEAKBH1.0-45-8-A,,1,,,,,,,,,,,,
32043,GEAKBH1.0-48-8-A,,1,,,,,,,,,,,,
32044,GEAKBH1.0-50-8-A,,1,,,,,,,,,,,,
32045,GEAKBH1.0-60-8-A,,1,,,,,,,,,,,,
32046,GEAKBH1.0-70-8-A,,1,,,,,,,,,,,,
32047,GEAKBH1.0-80-8-A,,1,,,,,,,,,,,,
32048,GEAKBH1.0-100-8-A,,1,,,,,,,,,,,,
32049,GEAKBH1.5-15-15-A,,1,,,,,,,,,,,,
32050,GEAKBH1.5-16-15-A,,1,,,,,,,,,,,,
32051,GEAKBH1.5-18-15-A,,1,,,,,,,,,,,,
32052,GEAKBH1.5-20-15-A,,1,,,,,,,,,,,,
32053,GEAKBH1.5-24-15-A,,1,,,,,,,,,,,,
32054,GEAKBH1.5-25-15-A,,1,,,,,,,,,,,,
32055,GEAKBH1.5-26-15-A,,1,,,,,,,,,,,,
32056,GEAKBH1.5-28-15-A,,1,,,,,,,,,,,,
32057,GEAKBH1.5-30-15-A,,1,,,,,,,,,,,,
32058,GEAKBH1.5-32-15-A,,1,,,,,,,,,,,,
32059,GEAKBH1.5-35-15-A,,1,,,,,,,,,,,,
32060,GEAKBH1.5-36-15-A,,1,,,,,,,,,,,,
32061,GEAKBH1.5-40-15-A,,1,,,,,,,,,,,,
32062,GEAKBH1.5-45-15-A,,1,,,,,,,,,,,,
32063,GEAKBH1.5-48-15-A,,1,,,,,,,,,,,,
32064,GEAKBH1.5-50-15-A,,1,,,,,,,,,,,,
32065,GEAKBH1.5-60-15-A,,1,,,,,,,,,,,,
32066,GEAKBH1.5-70-15-A,,1,,,,,,,,,,,,
32067,GEAKBH2.0-15-20-A,,1,,,,,,,,,,,,
32068,GEAKBH2.0-16-20-A,,1,,,,,,,,,,,,
32069,GEAKBH2.0-18-20-A,,1,,,,,,,,,,,,
32070,GEAKBH2.0-20-20-A,,1,,,,,,,,,,,,
32071,GEAKBH2.0-22-20-A,,1,,,,,,,,,,,,
32072,GEAKBH2.0-24-20-A,,1,,,,,,,,,,,,
32073,GEAKBH2.0-25-20-A,,1,,,,,,,,,,,,
32074,GEAKBH2.0-28-20-A,,1,,,,,,,,,,,,
32075,GEAKBH2.0-30-20-A,,1,,,,,,,,,,,,
32076,GEAKBH2.0-32-20-A,,1,,,,,,,,,,,,
32077,GEAKBH2.0-36-20-A,,1,,,,,,,,,,,,
32078,GEAKBH2.0-40-20-A,,1,,,,,,,,,,,,
32079,GEAKBH2.0-45-20-A,,1,,,,,,,,,,,,
32080,GEAKBH2.0-48-20-A,,1,,,,,,,,,,,,
32081,GEAKBH2.0-50-20-A,,1,,,,,,,,,,,,
32082,GEAKBH2.0-60-20-A,,1,,,,,,,,,,,,
32083,GEAKBH2.5-16-25-A,,1,,,,,,,,,,,,
32084,GEAKBH2.5-20-25-A,,1,,,,,,,,,,,,
32085,GEAKBH2.5-24-25-A,,1,,,,,,,,,,,,
32086,GEAKBH2.5-25-25-A,,1,,,,,,,,,,,,
32087,GEAKBH2.5-28-25-A,,1,,,,,,,,,,,,
32088,GEAKBH2.5-30-25-A,,1,,,,,,,,,,,,
32089,GEAKBH2.5-36-25-A,,1,,,,,,,,,,,,
32090,GEAKBH2.5-40-25-A,,1,,,,,,,,,,,,
32091,GEAKBH2.5-45-25-A,,1,,,,,,,,,,,,
32092,GEAKBH2.5-48-25-A,,1,,,,,,,,,,,,
32093,GEAKBH2.5-50-25-A,,1,,,,,,,,,,,,
32094,GEAKBH3.0-16-30-A,,1,,,,,,,,,,,,
32095,GEAKBH3.0-20-30-A,,1,,,,,,,,,,,,
32096,GEAKBH3.0-24-30-A,,1,,,,,,,,,,,,
32097,GEAKBH3.0-25-30-A,,1,,,,,,,,,,,,
32098,GEAKBH3.0-30-30-A,,1,,,,,,,,,,,,
32099,GEAKBH3.0-32-30-A,,1,,,,,,,,,,,,
32100,GEAKBH3.0-36-30-A,,1,,,,,,,,,,,,
32101,GEAKBH3.0-40-30-A,,1,,,,,,,,,,,,
32102,GEAKBH1.0-18-8-B,,1,,,,,,,,,,,,
32103,GEAKBH1.0-20-8-B,,1,,,,,,,,,,,,
32104,GEAKBH1.0-22-8-B,,1,,,,,,,,,,,,
32105,GEAKBH1.0-24-8-B,,1,,,,,,,,,,,,
32106,GEAKBH1.0-25-8-B,,1,,,,,,,,,,,,
32107,GEAKBH1.0-26-8-B,,1,,,,,,,,,,,,
