NO,TYPE,DEFINE1,DEFINE2
12696,PTPP60P8M250-A,,
12697,PTPP20P8M150-B,,
12698,PTPP22P8M150-B,,
12699,PTPP24P8M150-B,,
12700,PTPP26P8M150-B,,
12701,PTPP28P8M150-B,,
12702,PTPP30P8M150-B,,
12703,PTPP32P8M150-B,,
12704,PTPP34P8M150-B,,
12705,PTPP36P8M150-B,,
12706,PTPP40P8M150-B,,
12707,PTPP44P8M150-B,,
12708,PTPP48P8M150-B,,
12709,PTPP50P8M150-B,,
12710,PTPP60P8M150-B,,
12711,PTPP20P8M250-B,,
12712,PTPP22P8M250-B,,
12713,PTPP24P8M250-B,,
12714,PTPP26P8M250-B,,
12715,PTPP28P8M250-B,,
12716,PTPP30P8M250-B,,
12717,PTPP32P8M250-B,,
12718,PTPP34P8M250-B,,
12719,PTPP36P8M250-B,,
12720,PTPP40P8M250-B,,
12721,PTPP44P8M250-B,,
12722,PTPP48P8M250-B,,
12723,PTPP50P8M250-B,,
12724,PTPP60P8M250-B,,
12725,TTPA12T25070-K,,
12726,TTPA14T25070-K,,
12727,TTPA15T25070-K,,
12728,TTPA16T25070-K,,
12729,TTPA18T25070-K,,
12730,TTPA20T25070-K,,
12731,TTPA22T25070-B,,
12732,TTPA24T25070-B,,
12733,TTPA25T25070-B,,
12734,TTPA26T25070-B,,
12735,TTPA28T25070-B,,
12736,TTPA30T25070-B,,
12737,TTPA32T25070-B,,
12738,TTPA34T25070-B,,
12739,TTPA36T25070-B,,
12740,TTPA40T25070-B,,
12741,TTPA44T25070-B,,
12742,TTPA48T25070-B,,
12743,TTPA50T25070-B,,
12744,TTPA60T25070-B,,
12745,TTPA12T5100-A,,
12746,TTPA14T5100-A,,
12747,TTPA15T5100-A,,
12748,TTPA16T5100-A,,
12749,TTPA18T5100-A,,
12750,TTPA20T5100-A,,
12751,TTPA22T5100-A,,
12752,TTPA24T5100-A,,
12753,TTPA25T5100-A,,
12754,TTPA26T5100-A,,
12755,TTPA28T5100-A,,
12756,TTPA30T5100-A,,
12757,TTPA32T5100-A,,
12758,TTPA34T5100-A,,
12759,TTPA36T5100-A,,
12760,TTPA40T5100-A,,
12761,TTPA44T5100-A,,
12762,TTPA48T5100-A,,
12763,TTPA50T5100-A,,
12764,TTPA60T5100-A,,
12765,TTPA12T5150-A,,
12766,TTPA14T5150-A,,
12767,TTPA15T5150-A,,
12768,TTPA16T5150-A,,
12769,TTPA18T5150-A,,
12770,TTPA20T5150-A,,
12771,TTPA22T5150-A,,
12772,TTPA24T5150-A,,
12773,TTPA25T5150-A,,
12774,TTPA26T5150-A,,
12775,TTPA28T5150-A,,
12776,TTPA30T5150-A,,
12777,TTPA32T5150-A,,
12778,TTPA34T5150-A,,
12779,TTPA36T5150-A,,
12780,TTPA40T5150-A,,
12781,TTPA44T5150-A,,
12782,TTPA48T5150-A,,
12783,TTPA50T5150-A,,
12784,TTPA60T5150-A,,
12785,TTPA12T5200-A,,
12786,TTPA14T5200-A,,
12787,TTPA15T5200-A,,
12788,TTPA16T5200-A,,
12789,TTPA18T5200-A,,
12790,TTPA20T5200-A,,
12791,TTPA22T5200-A,,
12792,TTPA24T5200-A,,
12793,TTPA25T5200-A,,
12794,TTPA26T5200-A,,
12795,TTPA28T5200-A,,
12796,TTPA30T5200-A,,
12797,TTPA32T5200-A,,
12798,TTPA34T5200-A,,
12799,TTPA36T5200-A,,
12800,TTPA40T5200-A,,
12801,TTPA44T5200-A,,
12802,TTPA48T5200-A,,
12803,TTPA50T5200-A,,
12804,TTPA60T5200-A,,
12805,TTPA12T5250-A,,
12806,TTPA14T5250-A,,
12807,TTPA15T5250-A,,
12808,TTPA16T5250-A,,
12809,TTPA18T5250-A,,
12810,TTPA20T5250-A,,
12811,TTPA22T5250-A,,
12812,TTPA24T5250-A,,
12813,TTPA25T5250-A,,
12814,TTPA26T5250-A,,
12815,TTPA28T5250-A,,
12816,TTPA30T5250-A,,
12817,TTPA32T5250-A,,
12818,TTPA34T5250-A,,
12819,TTPA36T5250-A,,
12820,TTPA40T5250-A,,
12821,TTPA44T5250-A,,
12822,TTPA48T5250-A,,
12823,TTPA50T5250-A,,
12824,TTPA60T5250-A,,
12825,TTPA14T5100-B,,
12826,TTPA15T5100-B,,
12827,TTPA16T5100-B,,
12828,TTPA18T5100-B,,
12829,TTPA20T5100-B,,
12830,TTPA22T5100-B,,
12831,TTPA24T5100-B,,
12832,TTPA25T5100-B,,
12833,TTPA26T5100-B,,
12834,TTPA28T5100-B,,
12835,TTPA30T5100-B,,
12836,TTPA32T5100-B,,
12837,TTPA34T5100-B,,
12838,TTPA36T5100-B,,
12839,TTPA40T5100-B,,
12840,TTPA44T5100-B,,
12841,TTPA48T5100-B,,
12842,TTPA50T5100-B,,
12843,TTPA60T5100-B,,
12844,TTPA14T5150-B,,
12845,TTPA15T5150-B,,
12846,TTPA16T5150-B,,
12847,TTPA18T5150-B,,
12848,TTPA20T5150-B,,
12849,TTPA22T5150-B,,
12850,TTPA24T5150-B,,
12851,TTPA25T5150-B,,
12852,TTPA26T5150-B,,
12853,TTPA28T5150-B,,
12854,TTPA30T5150-B,,
12855,TTPA32T5150-B,,
12856,TTPA34T5150-B,,
12857,TTPA36T5150-B,,
12858,TTPA40T5150-B,,
12859,TTPA44T5150-B,,
12860,TTPA48T5150-B,,
12861,TTPA50T5150-B,,
12862,TTPA60T5150-B,,
12863,TTPA14T5200-B,,
12864,TTPA15T5200-B,,
12865,TTPA16T5200-B,,
12866,TTPA18T5200-B,,
12867,TTPA20T5200-B,,
12868,TTPA22T5200-B,,
12869,TTPA24T5200-B,,
12870,TTPA25T5200-B,,
12871,TTPA26T5200-B,,
12872,TTPA28T5200-B,,
12873,TTPA30T5200-B,,
12874,TTPA32T5200-B,,
12875,TTPA34T5200-B,,
12876,TTPA36T5200-B,,
12877,TTPA40T5200-B,,
12878,TTPA44T5200-B,,
12879,TTPA48T5200-B,,
12880,TTPA50T5200-B,,
12881,TTPA60T5200-B,,
12882,TTPA14T5250-B,,
12883,TTPA15T5250-B,,
12884,TTPA16T5250-B,,
12885,TTPA18T5250-B,,
12886,TTPA20T5250-B,,
12887,TTPA22T5250-B,,
12888,TTPA24T5250-B,,
12889,TTPA25T5250-B,,
12890,TTPA26T5250-B,,
12891,TTPA28T5250-B,,
12892,TTPA30T5250-B,,
12893,TTPA32T5250-B,,
12894,TTPA34T5250-B,,
12895,TTPA36T5250-B,,
12896,TTPA40T5250-B,,
12897,TTPA44T5250-B,,
12898,TTPA48T5250-B,,
12899,TTPA50T5250-B,,
12900,TTPA60T5250-B,,
12901,TTPB12T5100-A,,
12902,TTPB14T5100-A,,
12903,TTPB15T5100-A,,
12904,TTPB16T5100-A,,
12905,TTPB18T5100-A,,
12906,TTPB20T5100-A,,
12907,TTPB22T5100-A,,
12908,TTPB24T5100-A,,
12909,TTPB25T5100-A,,
12910,TTPB26T5100-A,,
12911,TTPB28T5100-A,,
12912,TTPB30T5100-A,,
12913,TTPB32T5100-A,,
12914,TTPB34T5100-A,,
12915,TTPB36T5100-A,,
12916,TTPB40T5100-A,,
12917,TTPB44T5100-A,,
12918,TTPB48T5100-A,,
12919,TTPB50T5100-A,,
12920,TTPB60T5100-A,,
12921,TTPB12T5150-A,,
12922,TTPB14T5150-A,,
12923,TTPB15T5150-A,,
12924,TTPB16T5150-A,,
12925,TTPB18T5150-A,,
12926,TTPB20T5150-A,,
12927,TTPB22T5150-A,,
12928,TTPB24T5150-A,,
12929,TTPB25T5150-A,,
12930,TTPB26T5150-A,,
12931,TTPB28T5150-A,,
12932,TTPB30T5150-A,,
12933,TTPB32T5150-A,,
12934,TTPB34T5150-A,,
12935,TTPB36T5150-A,,
12936,TTPB40T5150-A,,
12937,TTPB44T5150-A,,
12938,TTPB48T5150-A,,
12939,TTPB50T5150-A,,
12940,TTPB60T5150-A,,
12941,TTPB12T5200-A,,
12942,TTPB14T5200-A,,
12943,TTPB15T5200-A,,
12944,TTPB16T5200-A,,
12945,TTPB18T5200-A,,
12946,TTPB20T5200-A,,
12947,TTPB22T5200-A,,
12948,TTPB24T5200-A,,
12949,TTPB25T5200-A,,
12950,TTPB26T5200-A,,
12951,TTPB28T5200-A,,
12952,TTPB30T5200-A,,
12953,TTPB32T5200-A,,
12954,TTPB34T5200-A,,
12955,TTPB36T5200-A,,
12956,TTPB40T5200-A,,
12957,TTPB44T5200-A,,
12958,TTPB48T5200-A,,
12959,TTPB50T5200-A,,
12960,TTPB60T5200-A,,
12961,TTPB12T5250-A,,
12962,TTPB14T5250-A,,
12963,TTPB15T5250-A,,
12964,TTPB16T5250-A,,
12965,TTPB18T5250-A,,
12966,TTPB20T5250-A,,
12967,TTPB22T5250-A,,
12968,TTPB24T5250-A,,
12969,TTPB25T5250-A,,
12970,TTPB26T5250-A,,
12971,TTPB28T5250-A,,
12972,TTPB30T5250-A,,
12973,TTPB32T5250-A,,
12974,TTPB34T5250-A,,
12975,TTPB36T5250-A,,
12976,TTPB40T5250-A,,
12977,TTPB44T5250-A,,
12978,TTPB48T5250-A,,
12979,TTPB50T5250-A,,
12980,TTPB60T5250-A,,
12981,TTPB14T5100-B,,
12982,TTPB15T5100-B,,
12983,TTPB16T5100-B,,
12984,TTPB18T5100-B,,
12985,TTPB20T5100-B,,
12986,TTPB22T5100-B,,
12987,TTPB24T5100-B,,
12988,TTPB25T5100-B,,
12989,TTPB26T5100-B,,
12990,TTPB28T5100-B,,
12991,TTPB30T5100-B,,
12992,TTPB32T5100-B,,
12993,TTPB34T5100-B,,
12994,TTPB36T5100-B,,
12995,TTPB40T5100-B,,
12996,TTPB44T5100-B,,
12997,TTPB48T5100-B,,
12998,TTPB50T5100-B,,
12999,TTPB60T5100-B,,
13000,TTPB14T5150-B,,
13001,TTPB15T5150-B,,
13002,TTPB16T5150-B,,
13003,TTPB18T5150-B,,
13004,TTPB20T5150-B,,
13005,TTPB22T5150-B,,
13006,TTPB24T5150-B,,
13007,TTPB25T5150-B,,
13008,TTPB26T5150-B,,
13009,TTPB28T5150-B,,
13010,TTPB30T5150-B,,
13011,TTPB32T5150-B,,
13012,TTPB34T5150-B,,
13013,TTPB36T5150-B,,
13014,TTPB40T5150-B,,
13015,TTPB44T5150-B,,
13016,TTPB48T5150-B,,
13017,TTPB50T5150-B,,
13018,TTPB60T5150-B,,
13019,TTPB14T5200-B,,
13020,TTPB15T5200-B,,
13021,TTPB16T5200-B,,
13022,TTPB18T5200-B,,
13023,TTPB20T5200-B,,
13024,TTPB22T5200-B,,
13025,TTPB24T5200-B,,
13026,TTPB25T5200-B,,
13027,TTPB26T5200-B,,
13028,TTPB28T5200-B,,
13029,TTPB30T5200-B,,
13030,TTPB32T5200-B,,
13031,TTPB34T5200-B,,
13032,TTPB36T5200-B,,
13033,TTPB40T5200-B,,
13034,TTPB44T5200-B,,
13035,TTPB48T5200-B,,
13036,TTPB50T5200-B,,
13037,TTPB60T5200-B,,
13038,TTPB14T5250-B,,
13039,TTPB15T5250-B,,
13040,TTPB16T5250-B,,
13041,TTPB18T5250-B,,
13042,TTPB20T5250-B,,
13043,TTPB22T5250-B,,
13044,TTPB24T5250-B,,
13045,TTPB25T5250-B,,
13046,TTPB26T5250-B,,
13047,TTPB28T5250-B,,
13048,TTPB30T5250-B,,
13049,TTPB32T5250-B,,
13050,TTPB34T5250-B,,
13051,TTPB36T5250-B,,
13052,TTPB40T5250-B,,
13053,TTPB44T5250-B,,
13054,TTPB48T5250-B,,
13055,TTPB50T5250-B,,
13056,TTPB60T5250-B,,
13057,TTPK12T5100-A,,
13058,TTPK14T5100-A,,
13059,TTPK15T5100-A,,
13060,TTPK16T5100-A,,
13061,TTPK18T5100-A,,
13062,TTPK20T5100-A,,
13063,TTPK22T5100-A,,
13064,TTPK24T5100-A,,
13065,TTPK25T5100-A,,
13066,TTPK26T5100-A,,
13067,TTPK28T5100-A,,
13068,TTPK30T5100-A,,
13069,TTPK32T5100-A,,
13070,TTPK34T5100-A,,
13071,TTPK36T5100-A,,
13072,TTPK40T5100-A,,
13073,TTPK44T5100-A,,
13074,TTPK48T5100-A,,
13075,TTPK50T5100-A,,
13076,TTPK60T5100-A,,
13077,TTPK12T5150-A,,
13078,TTPK14T5150-A,,
13079,TTPK15T5150-A,,
13080,TTPK16T5150-A,,
13081,TTPK18T5150-A,,
13082,TTPK20T5150-A,,
13083,TTPK22T5150-A,,
13084,TTPK24T5150-A,,
13085,TTPK25T5150-A,,
13086,TTPK26T5150-A,,
13087,TTPK28T5150-A,,
13088,TTPK30T5150-A,,
13089,TTPK32T5150-A,,
13090,TTPK34T5150-A,,
13091,TTPK36T5150-A,,
13092,TTPK40T5150-A,,
13093,TTPK44T5150-A,,
13094,TTPK48T5150-A,,
13095,TTPK50T5150-A,,
13096,TTPK60T5150-A,,
13097,TTPK12T5200-A,,
13098,TTPK14T5200-A,,
13099,TTPK15T5200-A,,
13100,TTPK16T5200-A,,
13101,TTPK18T5200-A,,
13102,TTPK20T5200-A,,
13103,TTPK22T5200-A,,
13104,TTPK24T5200-A,,
13105,TTPK25T5200-A,,
13106,TTPK26T5200-A,,
13107,TTPK28T5200-A,,
13108,TTPK30T5200-A,,
13109,TTPK32T5200-A,,
13110,TTPK34T5200-A,,
13111,TTPK36T5200-A,,
13112,TTPK40T5200-A,,
13113,TTPK44T5200-A,,
13114,TTPK48T5200-A,,
13115,TTPK50T5200-A,,
13116,TTPK60T5200-A,,
13117,TTPK12T5250-A,,
13118,TTPK14T5250-A,,
13119,TTPK15T5250-A,,
13120,TTPK16T5250-A,,
13121,TTPK18T5250-A,,
13122,TTPK20T5250-A,,
13123,TTPK22T5250-A,,
13124,TTPK24T5250-A,,
13125,TTPK25T5250-A,,
13126,TTPK26T5250-A,,
13127,TTPK28T5250-A,,
13128,TTPK30T5250-A,,
13129,TTPK32T5250-A,,
13130,TTPK34T5250-A,,
13131,TTPK36T5250-A,,
13132,TTPK40T5250-A,,
13133,TTPK44T5250-A,,
13134,TTPK48T5250-A,,
13135,TTPK50T5250-A,,
13136,TTPK60T5250-A,,
13137,TTPK14T5100-B,,
13138,TTPK15T5100-B,,
13139,TTPK16T5100-B,,
13140,TTPK18T5100-B,,
13141,TTPK20T5100-B,,
13142,TTPK22T5100-B,,
13143,TTPK24T5100-B,,
13144,TTPK25T5100-B,,
13145,TTPK26T5100-B,,
13146,TTPK28T5100-B,,
13147,TTPK30T5100-B,,
13148,TTPK32T5100-B,,
13149,TTPK34T5100-B,,
13150,TTPK36T5100-B,,
13151,TTPK40T5100-B,,
13152,TTPK44T5100-B,,
13153,TTPK48T5100-B,,
13154,TTPK50T5100-B,,
13155,TTPK60T5100-B,,
13156,TTPK14T5150-B,,
13157,TTPK15T5150-B,,
13158,TTPK16T5150-B,,
13159,TTPK18T5150-B,,
13160,TTPK20T5150-B,,
13161,TTPK22T5150-B,,
13162,TTPK24T5150-B,,
13163,TTPK25T5150-B,,
13164,TTPK26T5150-B,,
13165,TTPK28T5150-B,,
13166,TTPK30T5150-B,,
13167,TTPK32T5150-B,,
13168,TTPK34T5150-B,,
13169,TTPK36T5150-B,,
13170,TTPK40T5150-B,,
13171,TTPK44T5150-B,,
13172,TTPK48T5150-B,,
13173,TTPK50T5150-B,,
13174,TTPK60T5150-B,,
13175,TTPK14T5200-B,,
13176,TTPK15T5200-B,,
13177,TTPK16T5200-B,,
13178,TTPK18T5200-B,,
13179,TTPK20T5200-B,,
13180,TTPK22T5200-B,,
13181,TTPK24T5200-B,,
13182,TTPK25T5200-B,,
13183,TTPK26T5200-B,,
13184,TTPK28T5200-B,,
13185,TTPK30T5200-B,,
13186,TTPK32T5200-B,,
13187,TTPK34T5200-B,,
13188,TTPK36T5200-B,,
13189,TTPK40T5200-B,,
13190,TTPK44T5200-B,,
13191,TTPK48T5200-B,,
13192,TTPK50T5200-B,,
13193,TTPK60T5200-B,,
13194,TTPK14T5250-B,,
13195,TTPK15T5250-B,,
13196,TTPK16T5250-B,,
13197,TTPK18T5250-B,,
13198,TTPK20T5250-B,,
13199,TTPK22T5250-B,,
13200,TTPK24T5250-B,,
13201,TTPK25T5250-B,,
13202,TTPK26T5250-B,,
13203,TTPK28T5250-B,,
13204,TTPK30T5250-B,,
13205,TTPK32T5250-B,,
13206,TTPK34T5250-B,,
13207,TTPK36T5250-B,,
13208,TTPK40T5250-B,,
13209,TTPK44T5250-B,,
13210,TTPK48T5250-B,,
13211,TTPK50T5250-B,,
13212,TTPK60T5250-B,,
13213,TTPN12T5100-A,,
13214,TTPN14T5100-A,,
13215,TTPN15T5100-A,,
13216,TTPN16T5100-A,,
13217,TTPN18T5100-A,,
13218,TTPN20T5100-A,,
13219,TTPN22T5100-A,,
13220,TTPN24T5100-A,,
13221,TTPN25T5100-A,,
13222,TTPN26T5100-A,,
13223,TTPN28T5100-A,,
13224,TTPN30T5100-A,,
13225,TTPN32T5100-A,,
13226,TTPN34T5100-A,,
13227,TTPN36T5100-A,,
13228,TTPN40T5100-A,,
13229,TTPN44T5100-A,,
13230,TTPN48T5100-A,,
13231,TTPN50T5100-A,,
13232,TTPN60T5100-A,,
13233,TTPN12T5150-A,,
13234,TTPN14T5150-A,,
13235,TTPN15T5150-A,,
13236,TTPN16T5150-A,,
13237,TTPN18T5150-A,,
13238,TTPN20T5150-A,,
13239,TTPN22T5150-A,,
13240,TTPN24T5150-A,,
13241,TTPN25T5150-A,,
13242,TTPN26T5150-A,,
13243,TTPN28T5150-A,,
13244,TTPN30T5150-A,,
13245,TTPN32T5150-A,,
13246,TTPN34T5150-A,,
13247,TTPN36T5150-A,,
13248,TTPN40T5150-A,,
13249,TTPN44T5150-A,,
13250,TTPN48T5150-A,,
13251,TTPN50T5150-A,,
13252,TTPN60T5150-A,,
13253,TTPN12T5200-A,,
13254,TTPN14T5200-A,,
13255,TTPN15T5200-A,,
13256,TTPN16T5200-A,,
13257,TTPN18T5200-A,,
13258,TTPN20T5200-A,,
13259,TTPN22T5200-A,,
13260,TTPN24T5200-A,,
13261,TTPN25T5200-A,,
13262,TTPN26T5200-A,,
13263,TTPN28T5200-A,,
13264,TTPN30T5200-A,,
13265,TTPN32T5200-A,,
13266,TTPN34T5200-A,,
13267,TTPN36T5200-A,,
13268,TTPN40T5200-A,,
13269,TTPN44T5200-A,,
13270,TTPN48T5200-A,,
13271,TTPN50T5200-A,,
13272,TTPN60T5200-A,,
13273,TTPN12T5250-A,,
13274,TTPN14T5250-A,,
13275,TTPN15T5250-A,,
13276,TTPN16T5250-A,,
13277,TTPN18T5250-A,,
13278,TTPN20T5250-A,,
13279,TTPN22T5250-A,,
13280,TTPN24T5250-A,,
13281,TTPN25T5250-A,,
13282,TTPN26T5250-A,,
13283,TTPN28T5250-A,,
13284,TTPN30T5250-A,,
13285,TTPN32T5250-A,,
13286,TTPN34T5250-A,,
13287,TTPN36T5250-A,,
13288,TTPN40T5250-A,,
13289,TTPN44T5250-A,,
13290,TTPN48T5250-A,,
13291,TTPN50T5250-A,,
13292,TTPN60T5250-A,,
13293,TTPN14T5100-B,,
13294,TTPN15T5100-B,,
13295,TTPN16T5100-B,,
13296,TTPN18T5100-B,,
13297,TTPN20T5100-B,,
13298,TTPN22T5100-B,,
13299,TTPN24T5100-B,,
13300,TTPN25T5100-B,,
13301,TTPN26T5100-B,,
13302,TTPN28T5100-B,,
13303,TTPN30T5100-B,,
13304,TTPN32T5100-B,,
13305,TTPN34T5100-B,,
13306,TTPN36T5100-B,,
13307,TTPN40T5100-B,,
13308,TTPN44T5100-B,,
13309,TTPN48T5100-B,,
13310,TTPN50T5100-B,,
13311,TTPN60T5100-B,,
13312,TTPN14T5150-B,,
13313,TTPN15T5150-B,,
13314,TTPN16T5150-B,,
13315,TTPN18T5150-B,,
13316,TTPN20T5150-B,,
13317,TTPN22T5150-B,,
13318,TTPN24T5150-B,,
13319,TTPN25T5150-B,,
13320,TTPN26T5150-B,,
13321,TTPN28T5150-B,,
13322,TTPN30T5150-B,,
13323,TTPN32T5150-B,,
13324,TTPN34T5150-B,,
13325,TTPN36T5150-B,,
13326,TTPN40T5150-B,,
13327,TTPN44T5150-B,,
13328,TTPN48T5150-B,,
13329,TTPN50T5150-B,,
13330,TTPN60T5150-B,,
13331,TTPN14T5200-B,,
13332,TTPN15T5200-B,,
13333,TTPN16T5200-B,,
13334,TTPN18T5200-B,,
13335,TTPN20T5200-B,,
13336,TTPN22T5200-B,,
13337,TTPN24T5200-B,,
13338,TTPN25T5200-B,,
13339,TTPN26T5200-B,,
13340,TTPN28T5200-B,,
13341,TTPN30T5200-B,,
13342,TTPN32T5200-B,,
13343,TTPN34T5200-B,,
13344,TTPN36T5200-B,,
13345,TTPN40T5200-B,,
13346,TTPN44T5200-B,,
13347,TTPN48T5200-B,,
13348,TTPN50T5200-B,,
13349,TTPN60T5200-B,,
13350,TTPN14T5250-B,,
13351,TTPN15T5250-B,,
13352,TTPN16T5250-B,,
13353,TTPN18T5250-B,,
13354,TTPN20T5250-B,,
13355,TTPN22T5250-B,,
13356,TTPN24T5250-B,,
13357,TTPN25T5250-B,,
13358,TTPN26T5250-B,,
13359,TTPN28T5250-B,,
13360,TTPN30T5250-B,,
13361,TTPN32T5250-B,,
13362,TTPN34T5250-B,,
13363,TTPN36T5250-B,,
13364,TTPN40T5250-B,,
13365,TTPN44T5250-B,,
13366,TTPN48T5250-B,,
13367,TTPN50T5250-B,,
13368,TTPN60T5250-B,,
13369,TTPT12T5100-A,,
13370,TTPT14T5100-A,,
13371,TTPT15T5100-A,,
13372,TTPT16T5100-A,,
13373,TTPT18T5100-A,,
13374,TTPT20T5100-A,,
13375,TTPT22T5100-A,,
13376,TTPT24T5100-A,,
13377,TTPT25T5100-A,,
13378,TTPT26T5100-A,,
13379,TTPT28T5100-A,,
13380,TTPT30T5100-A,,
13381,TTPT32T5100-A,,
13382,TTPT34T5100-A,,
13383,TTPT36T5100-A,,
13384,TTPT40T5100-A,,
13385,TTPT44T5100-A,,
13386,TTPT48T5100-A,,
13387,TTPT50T5100-A,,
13388,TTPT60T5100-A,,
13389,TTPT12T5150-A,,
13390,TTPT14T5150-A,,
13391,TTPT15T5150-A,,
13392,TTPT16T5150-A,,
13393,TTPT18T5150-A,,
13394,TTPT20T5150-A,,
13395,TTPT22T5150-A,,
13396,TTPT24T5150-A,,
13397,TTPT25T5150-A,,
13398,TTPT26T5150-A,,
13399,TTPT28T5150-A,,
13400,TTPT30T5150-A,,
13401,TTPT32T5150-A,,
13402,TTPT34T5150-A,,
13403,TTPT36T5150-A,,
13404,TTPT40T5150-A,,
13405,TTPT44T5150-A,,
13406,TTPT48T5150-A,,
13407,TTPT50T5150-A,,
13408,TTPT60T5150-A,,
13409,TTPT12T5200-A,,
13410,TTPT14T5200-A,,
13411,TTPT15T5200-A,,
13412,TTPT16T5200-A,,
13413,TTPT18T5200-A,,
13414,TTPT20T5200-A,,
13415,TTPT22T5200-A,,
13416,TTPT24T5200-A,,
13417,TTPT25T5200-A,,
13418,TTPT26T5200-A,,
13419,TTPT28T5200-A,,
13420,TTPT30T5200-A,,
13421,TTPT32T5200-A,,
13422,TTPT34T5200-A,,
13423,TTPT36T5200-A,,
13424,TTPT40T5200-A,,
13425,TTPT44T5200-A,,
13426,TTPT48T5200-A,,
13427,TTPT50T5200-A,,
13428,TTPT60T5200-A,,
13429,TTPT12T5250-A,,
13430,TTPT14T5250-A,,
13431,TTPT15T5250-A,,
13432,TTPT16T5250-A,,
13433,TTPT18T5250-A,,
13434,TTPT20T5250-A,,
13435,TTPT22T5250-A,,
13436,TTPT24T5250-A,,
13437,TTPT25T5250-A,,
13438,TTPT26T5250-A,,
13439,TTPT28T5250-A,,
13440,TTPT30T5250-A,,
13441,TTPT32T5250-A,,
13442,TTPT34T5250-A,,
13443,TTPT36T5250-A,,
13444,TTPT40T5250-A,,
13445,TTPT44T5250-A,,
13446,TTPT48T5250-A,,
13447,TTPT50T5250-A,,
13448,TTPT60T5250-A,,
13449,TTPT14T5100-B,,
13450,TTPT15T5100-B,,
13451,TTPT16T5100-B,,
13452,TTPT18T5100-B,,
13453,TTPT20T5100-B,,
13454,TTPT22T5100-B,,
13455,TTPT24T5100-B,,
13456,TTPT25T5100-B,,
13457,TTPT26T5100-B,,
13458,TTPT28T5100-B,,
13459,TTPT30T5100-B,,
13460,TTPT32T5100-B,,
13461,TTPT34T5100-B,,
13462,TTPT36T5100-B,,
13463,TTPT40T5100-B,,
13464,TTPT44T5100-B,,
13465,TTPT48T5100-B,,
13466,TTPT50T5100-B,,
13467,TTPT60T5100-B,,
13468,TTPT14T5150-B,,
13469,TTPT15T5150-B,,
13470,TTPT16T5150-B,,
13471,TTPT18T5150-B,,
13472,TTPT20T5150-B,,
13473,TTPT22T5150-B,,
13474,TTPT24T5150-B,,
13475,TTPT25T5150-B,,
13476,TTPT26T5150-B,,
13477,TTPT28T5150-B,,
13478,TTPT30T5150-B,,
13479,TTPT32T5150-B,,
13480,TTPT34T5150-B,,
13481,TTPT36T5150-B,,
13482,TTPT40T5150-B,,
13483,TTPT44T5150-B,,
13484,TTPT48T5150-B,,
13485,TTPT50T5150-B,,
13486,TTPT60T5150-B,,
13487,TTPT14T5200-B,,
13488,TTPT15T5200-B,,
13489,TTPT16T5200-B,,
13490,TTPT18T5200-B,,
13491,TTPT20T5200-B,,
13492,TTPT22T5200-B,,
13493,TTPT24T5200-B,,
13494,TTPT25T5200-B,,
13495,TTPT26T5200-B,,
13496,TTPT28T5200-B,,
13497,TTPT30T5200-B,,
13498,TTPT32T5200-B,,
13499,TTPT34T5200-B,,
13500,TTPT36T5200-B,,
13501,TTPT40T5200-B,,
13502,TTPT44T5200-B,,
13503,TTPT48T5200-B,,
13504,TTPT50T5200-B,,
13505,TTPT60T5200-B,,
13506,TTPT14T5250-B,,
13507,TTPT15T5250-B,,
13508,TTPT16T5250-B,,
13509,TTPT18T5250-B,,
13510,TTPT20T5250-B,,
13511,TTPT22T5250-B,,
13512,TTPT24T5250-B,,
13513,TTPT25T5250-B,,
13514,TTPT26T5250-B,,
13515,TTPT28T5250-B,,
13516,TTPT30T5250-B,,
13517,TTPT32T5250-B,,
13518,TTPT34T5250-B,,
13519,TTPT36T5250-B,,
13520,TTPT40T5250-B,,
13521,TTPT44T5250-B,,
13522,TTPT48T5250-B,,
13523,TTPT50T5250-B,,
13524,TTPT60T5250-B,,
13525,TTPM12T5100-A,,
13526,TTPM14T5100-A,,
13527,TTPM15T5100-A,,
13528,TTPM16T5100-A,,
13529,TTPM18T5100-A,,
13530,TTPM20T5100-A,,
13531,TTPM22T5100-A,,
13532,TTPM24T5100-A,,
13533,TTPM25T5100-A,,
13534,TTPM26T5100-A,,
13535,TTPM28T5100-A,,
13536,TTPM30T5100-A,,
13537,TTPM32T5100-A,,
13538,TTPM34T5100-A,,
13539,TTPM36T5100-A,,
13540,TTPM40T5100-A,,
13541,TTPM44T5100-A,,
13542,TTPM48T5100-A,,
13543,TTPM50T5100-A,,
13544,TTPM60T5100-A,,
13545,TTPM12T5150-A,,
13546,TTPM14T5150-A,,
13547,TTPM15T5150-A,,
13548,TTPM16T5150-A,,
13549,TTPM18T5150-A,,
13550,TTPM20T5150-A,,
13551,TTPM22T5150-A,,
13552,TTPM24T5150-A,,
13553,TTPM25T5150-A,,
13554,TTPM26T5150-A,,
13555,TTPM28T5150-A,,
13556,TTPM30T5150-A,,
13557,TTPM32T5150-A,,
13558,TTPM34T5150-A,,
13559,TTPM36T5150-A,,
13560,TTPM40T5150-A,,
13561,TTPM44T5150-A,,
13562,TTPM48T5150-A,,
13563,TTPM50T5150-A,,
13564,TTPM60T5150-A,,
13565,TTPM12T5200-A,,
13566,TTPM14T5200-A,,
